,Unnamed: 0,username,text
1767,1767,mult co fire ems log,"['med', 'medic', 'at', 'sw', 'whitak', 'st', 'sw', 'river', 'pkwi', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1768,1768,julissa,"['am', 'i', 'your', 'fire', 'your', 'one', 'desir', 'jujuazalia', 'redhair', 'redhead', 'bsbvega', 'backstreet', 'boy', 'larger', 'than', 'life']"
1769,1769,shilo losino,"['roseanney', 'i', 'heard', 'you', 'at', 'our', 'nawic', 'instal', 'dinner', 'your', 'speech', 'wa', 'ring', 'in', 'my', 'head', 'a', 'i', 'except', 'the', 'opportun', 'to', 'be', 'a', 'mentor', 'thank', 'you', 'csun', 'fire']"
1770,1770,ted soqui,"['balawan', 'and', 'niken', 'dewani', 'perform', 'the', 'song', 'bengwan', 'solo', 'at', 'the', 'film', 'premier', 'of', 'bali', 'beat', 'of', 'paradis', 'at', 'the', 'a', 'm', 'p', 'a', 's', 'sameul', 'goldwyn', 'theater', 'in', 'beverli', 'hill', 'bali', 'indonesia', 'film']"
1771,1771,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'n', 'ivanho', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1772,1772,michael spadea,"['cigar', 'and', 'margarita', 'vacationlif', 'cigar', 'tequila', 'smoke', 'arturofuent', 'donjulio', 'rancho', 'mirag', 'california']"
1773,1773,ted soqui,"['balawan', 'and', 'niken', 'dewani', 'perform', 'the', 'song', 'bengwan', 'solo', 'at', 'the', 'film', 'premier', 'of', 'bali', 'beat', 'of', 'paradis', 'at', 'the', 'a', 'm', 'p', 'a', 's', 'sameul', 'goldwyn', 'theater', 'in', 'beverli', 'hill', 'bali', 'indonesia']"
1774,1774,mult co fire ems log,"['ilburn', 'illeg', 'burn', 'at', 'block', 'of', 'se', 'harney', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1775,1775,syrusmtv,"['drake', 'live', 'from', 'the', 'pit', 'in', 'la', 'youknowhowthatshitgo', 'concert', 'dope', 'music', 'hit', 'grammi', 'artist', 'live', 'parti', 'drink', 'smoke', 'selfi', 'fun', 'game', 'baller', 'hhd', 'happyhumpday', 'goodvib']"
1776,1776,mult co fire ems log,"['med', 'medic', 'at', 'nw', 'th', 'ave', 'nw', 'couch', 'st', 'portland', 'fire', 'rp', 'pdx']"
1777,1777,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'ne', 'knott', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1778,1778,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1779,1779,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'sw', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1780,1780,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'sw', 'park', 'pl', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1781,1781,wildfire bot  ut nv  unofficial   ,"['elginfir', 'unoffici', 'new', 'fire', 'report', 'detail', 'uncertain', 'lincolncounti', 'mi', 's', 'of', 'calient', 'nv', 'mi', 'nne', 'of', 'la', 'vega', 'nv', 'see', 'offici', 'for', 'safeti', 'info', 'may', 'be', 'incorrect', 'disclaim', 'in', 'imag', 'pic', 'twitter', 'com', 'wilfb', 'rwyz']"
1782,1782,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'sw', 'gibb', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1783,1783,mult co fire ems log,"['med', 'medic', 'at', 'sw', 'th', 'ave', 'sw', 'columbia', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1784,1784,mult co fire ems log,"['pubast', 'public', 'assist', 'at', 'block', 'of', 'nw', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1785,1785,mult co fire ems log,"['ta', 'traffic', 'accid', 'st', 'respons', 'fire', 'em', 'at', 'eb', 'i', 'fwi', 'wo', 'exit', 'ne', 'nd', 'ave', 'portland', 'or', 'portland', 'fire', 'rp']"
1786,1786,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'divis', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1787,1787,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'ne', 'weidler', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1788,1788,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'nw', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1789,1789,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'stark', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1790,1790,mult co fire ems log,"['water', 'water', 'problem', 'at', 'block', 'of', 'ne', 'san', 'rafael', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1791,1791,oso tax service,"['if', 'weinstein', 'pay', 'harass', 'victim', 'will', 'they', 'be', 'tax', 'and', 'can', 'they', 'even', 'write', 'off', 'their', 'legal', 'fee', 'the', 'answer', 'is', 'complex', 'and', 'consequenti', 'oso', 'tax', 'servic', 'pic', 'twitter', 'com', 'nufbdi', 'a', 'q']"
1792,1792,mult co fire ems log,"['ta', 'traffic', 'accid', 'fire', 'onli', 'at', 'sw', 'cheltenham', 'st', 'sw', 'capitol', 'hwi', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1793,1793,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'ne', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1794,1794,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'sw', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1795,1795,lemont cau,"['late', 'post', 'famili', 'just', 'a', 'remind', 'that', 'everi', 'wednesday', 'ceas', 'fire', 'seat', 'at', 'the', 'round', 'tabl', 'and', 'talk', 'about', 'how', 'we', 'can', 'impact', 'our', 'commun', 'bring', 'your', 'idea', 'meet', 'u', 'at', 'pm', 'bethel', 'ame']"
1796,1796,mf,"['cocktail', 'on', 'fire', 'rum', 'sugar']"
1797,1797,ttn phoenix,"['vehicl', 'on', 'fire', 'in', 'temp', 'on', 'lp', 'eb', 'at', 'scottsdal', 'rd', 'exit', 'phxtraffic']"
1798,1798,phhs athletics,"['get', 'the', 'floor', 'all', 'clean', 'for', 'refinish', 'tomorrow', 'basketbal', 'season', 'is', 'upon', 'u', 'paradis', 'honor', 'high', 'school', 'athlet']"
1799,1799,paul lambert,"['your', 'move', 'kumquat', 'dem', 'plan', 'to', 'bring', 'in', 'mueller', 'for', 'televis', 'hear', 'if', 'trump', 'fire', 'him', 'report', 'thehil']"
1800,1800,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'sw', 'salmon', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1801,1801,mult co fire ems log,"['smokea', 'smoke', 'investig', 'outsid', 'a', 'structur', 'at', 'n', 'vancouv', 'ave', 'ne', 'columbia', 'blvd', 'portland', 'or', 'portland', 'fire', 'rp']"
1802,1802,wildfire bot  wa or  unofficial   ,"['uplandssummitfir', 'unoffici', 'new', 'fire', 'report', 'detail', 'uncertain', 'okanogancounti', 'mi', 'nw', 'of', 'malott', 'wa', 'mi', 'nne', 'of', 'wenatche', 'wa', 'see', 'offici', 'for', 'safeti', 'info', 'may', 'be', 'incorrect', 'disclaim', 'in', 'imag', 'pic', 'twitter', 'com', 'kdyjrtbjx']"
1803,1803,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'powel', 'blvd', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1804,1804,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'martin', 'luther', 'king', 'jr', 'blvd', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1805,1805,mult co fire ems log,"['almcom', 'monitor', 'commerci', 'fire', 'alarm', 'at', 'block', 'of', 'sw', 'pine', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1806,1806,tawnie alysse,"['you', 'say', 'love', 'is', 'blind', 'but', 'that', 's', 'just', 'some', 'bullshit', 'right', 'there', 'caus', 'i', 'm', 'look', 'in', 'your', 'eye', 'and', 'they', 're', 'burn', 'fire', 'old', 'torranc', 'coffe', 'tea']"
1807,1807,mult co fire ems log,"['ta', 'ped', 'traffic', 'accid', 'pedestrian', 'or', 'bike', 'at', 'sw', 'st', 'ave', 'sw', 'oak', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1808,1808,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'sw', 'skylin', 'blvd', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1809,1809,mult co fire ems log,"['rfire', 'residenti', 'structur', 'fire', 'at', 'block', 'of', 'se', 'mall', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1810,1810,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'divis', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1811,1811,dezertdetail,"['had', 'a', 'last', 'minut', 'call', 'while', 'at', 'sema', 'from', 'the', 'thehoonigan', 'crew', 'to', 'come', 'get', 'joshrobinson', 'badass', 'drift', 'ute', 'clean', 'up', 'after', 'he', 'went', 'full', 'send', 'and', 'caught', 'her', 'on', 'fire', 'with', 'the', 'help', 'of']"
1812,1812,mult co fire ems log,"['almcom', 'monitor', 'commerci', 'fire', 'alarm', 'at', 'block', 'of', 'ne', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1813,1813,kc jackson,"['mama', 'had', 'the', 'boy', 'out', 'tonight', 'so', 'i', 'got', 'to', 'take', 'my', 'girl', 'out', 'on', 'a', 'date', 'princessandsushi', 'wassabi', 'on', 'fire']"
1814,1814,mult co fire ems log,"['med', 'medic', 'at', 'ne', 'lombard', 'st', 'ne', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1815,1815,mult co fire ems log,"['carbon', 'carbon', 'monoxid', 'alarm', 'at', 'block', 'of', 'se', 'knight', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1816,1816,mult co fire ems log,"['ta', 'ped', 'traffic', 'accid', 'pedestrian', 'or', 'bike', 'at', 'block', 'of', 'ne', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1817,1817,gracie,"['celebr', 'our', 'st', 'wed', 'anniversari', 'while', 'celebr', 'paradisecafesb', 'anniversari', 'santabarbara', 'paradis', 'margarita', 'hereslookingatyoukid', 'yearstogeth', 'paradis', 'cafe']"
1818,1818,mult co fire ems log,"['ta', 'ped', 'traffic', 'accid', 'pedestrian', 'or', 'bike', 'at', 'se', 'ankeni', 'st', 'se', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1819,1819,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'pine', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1820,1820,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'n', 'interst', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1821,1821,mike swett,"['i', 'm', 'at', 'fire', 'wing', 'in', 'fair', 'oak', 'ca']"
1822,1822,mult co fire ems log,"['odor', 'smell', 'onli', 'with', 'no', 'smoke', 'visibl', 'at', 'block', 'of', 'ne', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1823,1823,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'ne', 'culli', 'blvd', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1824,1824,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1825,1825,donjosenetwork  ,"['repost', 'rockyrockdar', 'droppin', 'thi', 'friday', 'get', 'atcha', 'offici', 'video', 'releas', 'me', 'my', 'unk', 'layziebtnh', 'bout', 'to', 'give', 'yall', 'some', 'fire', 'produc', 'by', 'eugeneondasound', 'yall']"
1826,1826,studio one inc,"['repost', 'rockyrockdar', 'droppin', 'thi', 'friday', 'get', 'atcha', 'offici', 'video', 'releas', 'me', 'my', 'unk', 'layziebtnh', 'bout', 'to', 'give', 'yall', 'some', 'fire', 'produc', 'by', 'eugeneondasound', 'yall']"
1827,1827,renz,"['my', 'dude', 'creepinnreapin', 'get', 'bore', 'and', 'come', 'up', 'with', 'thi', 'fire', 'hahaha', 'shirt', 'drop', 'soon', 'pre', 'order', 'now', 'mrstealyourgirl', 'ftw', 'el', 'cajon', 'harley', 'davidson']"
1828,1828,deric poston,"['megan', 'still', 'on', 'fire', 'part', 'featur', 'mgreer', 'samlopezcomedi', 'meganonfir', 'manonfir', 'manonfir', 'comedylineup', 'comedylineupnetflix', 'hannagadsbi', 'nanett', 'parodi', 'tortur']"
1829,1829,deric poston,"['megan', 'still', 'on', 'fire', 'part', 'featur', 'mgreer', 'samlopezcomedi', 'meganonfir', 'manonfir', 'manonfir', 'comedylineup', 'comedylineupnetflix', 'hannagadsbi', 'nanett', 'parodi', 'tortur']"
1830,1830,mult co fire ems log,"['ta', 'traffic', 'accid', 'st', 'respons', 'fire', 'em', 'at', 'block', 'of', 'n', 'emerson', 'dr', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1831,1831,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'ne', 'th', 'pl', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1832,1832,mult co fire ems log,"['ta', 'traffic', 'accid', 'st', 'respons', 'fire', 'em', 'at', 'wb', 'i', 'fwi', 'eo', 'ne', 'rd', 'ave', 'exit', 'portland', 'or', 'portland', 'fire', 'rp']"
1833,1833,mult co fire ems log,"['elev', 'elev', 'rescu', 'at', 'block', 'of', 'sw', 'broadway', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1834,1834,wsdot tacoma,"['clear', 'fire', 'on', 'i', 'nb', 'at', 'milepost', 'near', 'th', 'ave', 'e']"
1835,1835,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'n', 'fowler', 'ct', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1836,1836,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'sw', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1837,1837,pr for christipher glenn   actor  model  rapper  ,"['happi', 'birthday', 'grandma', 'rest', 'in', 'paradis', 'tear', 'miss', 'you', 'god', 'creat', 'an', 'angel', 'how', 'can', 'someon', 'be', 'so', 'sweet', 'love', 'kind', 'all', 'the', 'time', 'her', 'entir', 'life', 'well', 'that']"
1838,1838,mult co fire ems log,"['polreq', 'polic', 'request', 'dispatch', 'balanc', 'at', 'block', 'of', 'se', 'franci', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1839,1839,ashley ludwig,"['my', 'post', 'elect', 'offic', 'i', 'am', 'so', 'readi', 'to', 'trade', 'fall', 'for', 'winter', 'and', 'yet', 'it', 'is', 'about', 'to', 'get', 'warm', 'and', 'windi', 'again', 'fire', 'weather', 'they', 'say', 'write', 'weather', 'i', 'say', 'temecula']"
1840,1840,wsdot tacoma,"['fire', 'on', 'i', 'nb', 'at', 'milepost', 'near', 'th', 'ave', 'e', 'begin', 'at', 'pm', 'on', 'novemb', 'until', 'further', 'notic', 'the', 'right', 'lane', 'is', 'block']"
1841,1841,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'w', 'burnsid', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1842,1842,mult co fire ems log,"['med', 'medic', 'at', 'sw', 'th', 'ave', 'sw', 'yamhil', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1843,1843,mult co fire ems log,"['ta', 'traffic', 'accid', 'st', 'respons', 'fire', 'em', 'at', 'nw', 'st', 'helen', 'rd', 'nw', 'groce', 'st', 'portland', 'or', 'portland', 'fire', 'rp']"
1844,1844,bhavin rahul swaraj                ravel,"['goyan', 'keshk', 'aqbat', 'taskeen', 'ast', 'awal', 'shor', 'ast', 'aqbat', 'namkeen', 'ast', 'har', 'chanz', 'aasiyat', 'sang', 'zeerey', 'ee', 'surat', 'e', 'beqrar', 'barbin', 'ast', 'translat', 'tri', 'burn', 'in', 'the', 'fire', 'of', 'love', 'tri', 'the']"
1845,1845,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'divis', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1846,1846,mult co fire ems log,"['med', 'medic', 'at', 'se', 'rd', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1847,1847,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'bybe', 'blvd', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1848,1848,john doe,"['acaba', 'de', 'publicar', 'una', 'foto', 'en', 'valley', 'of', 'fire']"
1849,1849,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'ne', 'sandi', 'blvd', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1850,1850,alex danaciyan,"['classic', 'color', 'wookah', 'white', 'black', 'wookah', 'wookahhookah', 'wookahoffici', 'smoke', 'yourwoodenhookah', 'shisha', 'waterpip', 'shishatim', 'nargil', 'chicha', 'narguil', 'cachimba']"
1851,1851,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'n', 'mississippi', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1852,1852,mult co fire ems log,"['med', 'medic', 'at', 'nb', 'i', 'fwi', 'so', 'exit', 'se', 'foster', 'rd', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1853,1853,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'nw', 'rd', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1854,1854,mult co fire ems log,"['miscf', 'unknown', 'type', 'of', 'fire', 'problem', 'at', 'se', 'eastbank', 'esplanad', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1855,1855,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'ne', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1856,1856,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'nd', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1857,1857,pedestrian strike,"['can', 'you', 'believ', 'ppl', 'still', 'smoke', 'cigarett', 'in', 'while', 'they', 're', 'sober', 'new', 't', 's', 'sticker', 'come', 'soon', 'east', 'lo', 'angel', 'california']"
1858,1858,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'alder', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1859,1859,mult co fire ems log,"['med', 'medic', 'at', 'ne', 'nd', 'ave', 'ne', 'siskiy', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1860,1860,pedestrian strike,"['can', 'you', 'believ', 'ppl', 'still', 'smoke', 'cigarett', 'in', 'while', 'they', 're', 'sober', 'new', 't', 'sticker', 'come', 'soon', 'montebello', 'california']"
1861,1861,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'n', 'william', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1862,1862,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1863,1863,awcrapahellboypodcast,"['thi', 'wa', 'our', 'guest', 's', 'favorit', 'panel', 'on', 'thi', 'week', 's', 'new', 'episod', 'the', 'v', 'rcolac', 'with', 'andrew', 'stanton', 'listen', 'now', 'wear', 'campfir', 'applepodcast', 'spotifi', 'or', 'wherev', 'you', 'podcast', 'link', 'on']"
1864,1864,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1865,1865,mult co fire ems log,"['smoke', 'smoke', 'investig', 'insid', 'a', 'structur', 'at', 'block', 'of', 'sw', 'beaverton', 'hillsdal', 'hwi', 'portland', 'or', 'portland', 'fire', 'rp']"
1866,1866,   ,"['me', 'and', 'insomniacjeez', 'wanna', 'drop', 'thi', 'song', 'but', 'have', 'yet', 'to', 'get', 'a', 'fire', 'cover', 'art', 'send', 'em', 'to', 'me', 'van', 'nuy', 'california']"
1867,1867,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'sw', 'boundari', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1868,1868,mult co fire ems log,"['ta', 'traffic', 'accid', 'st', 'respons', 'fire', 'em', 'at', 'ne', 'th', 'ave', 'ne', 'glisan', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1869,1869,mult co fire ems log,"['almcom', 'monitor', 'commerci', 'fire', 'alarm', 'at', 'block', 'of', 'ne', 'halsey', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1870,1870,mult co fire ems log,"['med', 'medic', 'at', 'sw', 'mill', 'st', 'sw', 'broadway', 'portland', 'fire', 'rp', 'pdx']"
1871,1871,laura toyofuku aki,"['you', 'tell', 'me', 'to', 'quiet', 'down', 'caus', 'my', 'opinion', 'make', 'me', 'le', 'beauti', 'but', 'i', 'wa', 'not', 'made', 'with', 'a', 'fire', 'my', 'belli', 'so', 'i', 'could', 'be', 'put', 'out', 'i', 'wa', 'not', 'made', 'with', 'the', 'light', 'in', 'my', 'tongu', 'so', 'i', 'could']"
1872,1872,mult co fire ems log,"['med', 'medic', 'at', 'sw', 'th', 'ave', 'sw', 'columbia', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1873,1873,mult co fire ems log,"['med', 'medic', 'at', 'w', 'burnsid', 'st', 'nw', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1874,1874,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'nw', 'pettygrov', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1875,1875,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'woodstock', 'blvd', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1876,1876,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'nw', 'th', 'pl', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1877,1877,david serrano,"['just', 'post', 'a', 'video', 'paradis', 'nevada']"
1878,1878,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'sw', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1879,1879,william justo,"['see', 'a', 'sky', 'on', 'fire', 'it', 'wa', 'sure', 'a', 'beauti', 'late', 'octob', 'sunset', 'tonight', 'in', 'the', 'citi', 'pic', 'taken', 'from', 'around', 'san', 'jose', 'ca', 'around', 'my', 'local', 'lucki', 'california', 'store', 'park', 'lot', 'i', 'wa']"
1880,1880,azcraftbeerdrnkr,"['drink', 'a', 'dankster', 's', 'paradis', 'by', 'alpinebeerco', 'pizzaportb', 'at', 'taproom']"
1881,1881,mult co fire ems log,"['med', 'medic', 'at', 'se', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1882,1882,george kandaras,"['truth', 'paradis', 'nevada']"
1883,1883,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'sw', 'bond', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
1884,1884,dough boyy,"['new', 'music', 'bang', 'doughboyi', 'indiemus', 'indieartist', 'arizona', 'phoenix', 'avondal', 'glendal', 'scottsdal', 'flagstaff', 'tucson', 'temp', 'asu', 'california', 'azwaytooact', 'fire', 'atlanta', 'miami']"
1885,1885,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'holgat', 'blvd', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
