,cleaned_message,urgent_cos_sim,non_urgent_cos_sim,urgent,text,username,coordinates
998,campfire unofficial update acre contained buttecounty calfire butteco yankee hill ca mi n sacramento ca see official safety info may incorrect disclaimer image pic twitter com jknbpdrmvt,0.14364797782414346,0.14450706192077106,0,"#CampFire  unofficial update: 153,336 Acres. 80% Contained*.
#ButteCounty @CALFIRE_ButteCo; At Yankee Hill, CA. ~71mi N of Sacramento, CA. See officials for safety info. May be incorrect; disclaimers in images.pic.twitter.com/jkNbpdrmVT",Wildfire Bot (CA) - Unofficial 🔥🤖,"(39.75771557898817, -121.64668933737725)"
999,sunset water canyon state line utah north colorado city az light setting sun set fire cloud peak surrounding water canyon,0.1439157952815638,0.15029867656533538,0,"Sunset over Water Canyon: Just over the state line into Utah, north of Colorado City, AZ the light of the setting sun sets fire to the clouds over the peaks surrounding Water Canyon and… https://www.instagram.com/p/BqcdjGdA1J6/?utm_source=ig_twitter_share&igshid=14ysk1mf3imw0 …",James Hoffman,"(39.73892238404596, -121.5986311323313)"
1000,light rain smoke temperature f f humidity wind mph mph,0.15384081819051165,0.1620134495572884,0,"light rain -> smoke
temperature up 55°F -> 57°F
humidity down 82% -> 76%
wind 4mph -> 6mph",Weather,"(39.814643431359166, -121.56891258910315)"
1001,haze smoke temperature f f humidity wind mph mph,0.15940409519176674,0.1635484865477786,0,"haze -> smoke
temperature up 55°F -> 58°F
humidity down 71% -> 59%
wind 2mph -> 9mph",Union City Weather,"(39.65923844300768, -121.78870946073083)"
1002,serious fire caution portland burnside ct eb wb se th ave pdxtraffic,0.14703875170471284,0.14750838199255978,0,"Serious fire, caution in #Portland on Burnside Ct Both EB/WB at SE 47th Ave #PDXtraffic http://bit.ly/13YgbTi ",TTN Portland,"(39.6855489600013, -121.67925299663929)"
1003,almcom monitored commercial fire alarm block sw harvey milk st portland portland fire rp pdx,0.1427316043299179,0.14383669747283298,0,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 400 BLOCK OF SW HARVEY MILK ST, PORTLAND, OR [Portland Fire #RP18000096074] 05:07 #pdx911",Mult Co Fire/EMS log,"(39.84843934685591, -121.76209960668326)"
1004,haze smoke temperature f f humidity wind mph mph,0.15940409519176674,0.1635484865477786,0,"haze -> smoke
temperature up 54°F -> 56°F
humidity down 93% -> 87%
wind 9mph -> 15mph","SF Weather, Warnings","(39.89753294199267, -121.76556686112555)"
1005,water water problem ne fremont st ne th ave portland portland fire rp pdx,0.14666077004229264,0.1470149937155286,0,"WATER - WATER PROBLEM at NE FREMONT ST / NE 135TH AVE, PORTLAND, OR [Portland Fire #RP18000096069] 04:30 #pdx911",Mult Co Fire/EMS log,"(39.837608484807994, -121.6653273500463)"
1006,haze smoke temperature f f humidity,0.15734771078869228,0.16941491264734762,0,"haze -> smoke
temperature up 56°F -> 57°F
humidity up 61% -> 82%",Fremont Weather,"(39.79938011263654, -121.45829113433804)"
1007,getting gear ready traveling light main guitar amp spare guitar amp acoustic special campfire moment booking gig,0.13604630519337246,0.14892331574477144,0,"Getting my gear ready and traveling light. Main guitar and amp, spare guitar and amp, and the acoustic for those special campfire moments. I'm booking gigs now so if you have any… https://www.instagram.com/p/BqcSBOyBmAP/?utm_source=ig_twitter_share&igshid=6n4u499xv2s0 …",Michael Walker,"(39.76068994398807, -121.61411603923565)"
1008,almcom monitored commercial fire alarm block e burnside st portland portland fire rp pdx,0.14206827899495633,0.14532889238787172,0,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 5600 BLOCK OF E BURNSIDE ST, PORTLAND, OR [Portland Fire #RP18000096057] 02:51 #pdx911",Mult Co Fire/EMS log,"(39.659405178067104, -121.70185998272468)"
1009,dump dumpster garbage trash fire sw broadway sw harvey milk st portland portland fire rp pdx,0.14321500494927886,0.14382072517015493,0,"DUMP - DUMPSTER, GARBAGE CAN OR TRASH FIRE at SW BROADWAY / SW HARVEY MILK ST, PORTLAND, OR [Portland Fire #RP18000096053] 02:38 #pdx911",Mult Co Fire/EMS log,"(39.83009466052055, -121.635132150046)"
1010,smoke haze temperature f f humidity wind mph mph,0.15940409519176674,0.1635484865477786,0,"smoke -> haze
temperature down 59°F -> 55°F
humidity up 72% -> 76%
wind 7mph -> 2mph",Weather,"(39.780217646914444, -121.62986948064777)"
1011,photo credit latenight nighttine paris lasvegas vacation beautiful tuesday november november pretty trip nofilter paradise nevada,0.14864007812937546,0.15254690058147605,0,"Photo credit by me.  #latenight #nighttine #paris #LasVegas #vacation #beautiful #Tuesday #november #November2018 #2018 #pretty #trip #nofilter @ Paradise, Nevada https://www.instagram.com/p/Bqb_dzSl5iu/?utm_source=ig_twitter_share&igshid=n364276ivfm …",Ashley Wilson,"(39.656229907850594, -121.66137671246027)"
1012,smoke haze temperature f f humidity wind mph mph,0.15940409519176674,0.1635484865477786,0,"at 1:00am:
smoke -> haze
temperature down 58°F -> 56°F
humidity down 72% -> 61%
wind 7mph -> 3mph",Fremont Weather,"(39.858586440842714, -121.53022411986959)"
1013,smoke clear sky temperature f f humidity wind mph mph,0.15704111415397007,0.1610179905062545,0,"smoke -> clear sky
temperature down 49°F -> 42°F
humidity up 51% -> 59%
wind 24mph -> 3mph",Gresham Weather,"(39.881327452020585, -121.496242479929)"
1014,firecats dine leftover el toritos fire zone anybody want cat like chex mix el toritos willow safety rest area,0.13790869852821389,0.14472483739790154,0,3 firecats dine on leftover el toritos in the fire zone . Anybody want a cat? They like chex mix and  el toritos. @ Willows Safety Rest Area https://www.instagram.com/p/Bqb88X2HWNE/?utm_source=ig_twitter_share&igshid=1k0ef9u0dm4pb …,mike7220,"(39.71392184113589, -121.64935105061625)"
1015,med medical se th ave se stephen st portland portland fire rp pdx,0.15115564120825298,0.1520637337815146,0,"MED - MEDICAL at SE 87TH AVE / SE STEPHENS ST, PORTLAND, OR [Portland Fire #RP18000096039] 00:33 #pdx911",Mult Co Fire/EMS log,"(39.96305289217848, -121.6285839323022)"
1016,dormitory lafd fire station los angeles ca,0.13412455554411573,0.14159252719044824,0,"Dormitory (at @LAFD Fire Station 4 in Los Angeles, CA) https://www.swarmapp.com/c/c3AuwMESJFE ",Brian Humphrey GPS,"(39.70219533892941, -121.73469620843032)"
1017,born x raised party wa fire saw cat thats always great thing dana dont insta cant tag homie nokap los angeles california,0.13706263659479312,0.13861819216609408,0,"Born X Raised party was fire and I saw these cats and thats always a great thing ...Dana dont have insta so I cant tag the homie  #NoKap @ Los Angeles, California https://www.instagram.com/p/Bqb4skWhHSp/?utm_source=ig_twitter_share&igshid=vhromee2xfea …",Dante Ross,"(39.60076338403553, -121.6668070149802)"
1018,smoke san francisco san francisco california november sony sonya rii sonyalpha sonya sonyimages lifeframer lifeframer lensculture lensculture lensculturestreet,0.14205832388066453,0.14555530587845011,0,"Smoke | San Francisco
.
.
San Francisco, California
November 2018.
.
.
#sony #sonya7rii #sonyalpha #sonya #sonyimages #lifeframer @lifeframer #lensculture lensculture lensculturestreet… https://www.instagram.com/p/Bqb4HtSHgix/?utm_source=ig_twitter_share&igshid=pff138cx9ut8 …",Brian Gagliardi,"(39.651545951957246, -121.80099130936298)"
1019,smoke haze temperature f f humidity wind mph mph,0.15940409519176674,0.1635484865477786,0,"smoke -> haze
temperature down 57°F -> 44°F
humidity up 31% -> 70%
wind 7mph -> 3mph",Davis Weather,"(39.9586938311869, -121.55683138901325)"
1020,haze smoke temperature f f humidity wind mph mph,0.15940409519176674,0.1635484865477786,0,"haze -> smoke
temperature down 65°F -> 49°F
humidity up 39% -> 82%
wind 5mph -> 8mph",Santa Rosa Weather,"(39.71150577185421, -121.66983223813942)"
1021,story love make book life want book read lifestyle storytime lifequote paradise nevada,0.14916442002937155,0.14940675487011693,0,"The stories we love make up your book of life. 
.
How do you want your book to read?. 
.
#lifestyle #storytime #lifequote @ Paradise, Nevada https://www.instagram.com/p/Bqbw713lqE_/?utm_source=ig_twitter_share&igshid=1lqeq1ojjksys …",Seth Grabel,"(39.61313517713416, -121.53240476699044)"
1022,repost alexzul truth lol datingmyself dating vega paradise nevada,0.14841760348109734,0.15130072701284078,0,"#repost alexzul2 #Truth lol  #datingmyself #dating #vegas @ Paradise, Nevada https://www.instagram.com/p/Bqbwe4_HWvY/?utm_source=ig_twitter_share&igshid=1ontitl12z8e2 …",Ms.Jill.V.,"(39.729373261576846, -121.65295264226339)"
1023,smokea smoke investigation outside structure block sw macadam ave portland portland fire rp pdx,0.1557661256332218,0.1588082295606598,0,"SMOKEA - SMOKE INVESTIGATION OUTSIDE A STRUCTURE at 8400 BLOCK OF SW MACADAM AVE, PORTLAND, OR [Portland Fire #RP18000096022] 22:45 #pdx911",Mult Co Fire/EMS log,"(39.715392415436284, -121.80286374892583)"
1024,almres monitored residential fire alarm block ne mason st portland portland fire rp pdx,0.14421253509423598,0.14831332398904726,0,"ALMRES - MONITORED RESIDENTIAL FIRE ALARM at 5000 BLOCK OF NE MASON ST, PORTLAND, OR [Portland Fire #RP18000096024] 22:58 #pdx911",Mult Co Fire/EMS log,"(39.54276675915139, -121.58876013659703)"
1025,haze smoke temperature f f humidity wind mph mph,0.15940409519176674,0.1635484865477786,0,"haze -> smoke
temperature down 61°F -> 50°F
humidity up 47% -> 79%
wind 2mph -> 6mph",Salinas Weather,"(39.86380045874409, -121.737476917223)"
1026,always treat exploring secret place near yosemite paradise spring never cease amaze lovely autumn day little walk wood mountainwedding,0.1452805195207309,0.14994171020901936,0,"It’s always a treat exploring this secret place near Yosemite! Paradise Springs never ceases to amaze, and such a lovely autumn day for a little walk in the woods. #mountainwedding… https://www.instagram.com/p/BqbqbJohgHp/?utm_source=ig_twitter_share&igshid=1tgfw90nys3q0 …",DC PHOTOGRAPHY STUDIOS,"(39.77037012757854, -121.60861512914381)"
1027,rum fire daiquiri clock afterwork drank rumfire daiquiri shelterloungegreenlake seattle jamaicanrum puresinglerum overproofrum hampdenestate originaltrelawnyrum highester,0.14593008443685773,0.1579290218845589,0,Rum Fire Daiquiri O’Clock! #afterwork #drank #rumfire #daiquiri #shelterloungegreenlake #seattle #jamaicanrum #puresinglerum #overproofrum #hampdenestate #originaltrelawnyrum #highester… https://www.instagram.com/p/BqbkaTUlRjh/?utm_source=ig_twitter_share&igshid=exp1882w01en …,Nicholas Feris,"(39.75012840941855, -121.45272999447816)"
1028,lost home camp fire please contact connect friend great lender help determine could qualify program,0.14219956592647845,0.14395374017800242,0,"If you lost your home in the Camp fire, please contact me and I will connect you with my friend and a great lender who can help you determine if you could qualify for this program. It… https://www.instagram.com/p/Bqbj1PbAiFL/?utm_source=ig_twitter_share&igshid=1ihjlclvh4vtf …",Marci Mitchell,"(39.64573578469408, -121.71625444358337)"
1029,brain destroying prion also spread victim eye pic twitter com x jvzuyjua,0.13891115803872578,0.1429450923267085,0,Brain-Destroying Prions Also Spread Through Victims' Eyes https://goo.gl/rDXBup pic.twitter.com/X5JvzUyJUA,Fernando Rodríguez,"(39.85342204755458, -121.80914396276559)"
1030,turmoil fire area figuratively literally wa nice see light horizon evening shot alongside ever awesome josephsfphotography,0.1390825068734643,0.14340227392094945,0,"""Turmoil""
With all the fires in the area, both figuratively and literally, it was nice to see some light on the horizon this evening. Shot alongside the ever awesome josephsfphotography… https://www.instagram.com/p/BqbeZB-giPA/?utm_source=ig_twitter_share&igshid=ve3o1tjslhkt …",Michael Pegram,"(39.748666058607384, -121.62000626822255)"
1031,med medical se rd ave se belmont st portland portland fire rp pdx,0.14831909394529907,0.1483855458096096,0,"MED - MEDICAL at SE 3RD AVE / SE BELMONT ST, PORTLAND, OR [Portland Fire #RP18000095989] 19:47 #pdx911",Mult Co Fire/EMS log,"(39.6859069277842, -121.76426151962265)"
1032,story time degree warm fire queen creek arizona,0.13460554405138705,0.14477721854433467,0,"Story time, 60 degrees and a warm fire. @ Queen Creek, Arizona https://www.instagram.com/p/BqbcEkwAZyVlOribXu0OcJ_74yetOsH4q-34do0/?utm_source=ig_twitter_share&igshid=1mihj0m0z9ial …",Michael Cummings,"(39.77929818206186, -121.49337540451762)"
1033,fire mountain portlandwings portland pic twitter com twnzacdoth,0.1434611269955446,0.1446832820960377,0,"I'm at Fire on the Mountain - @portlandwings in Portland, OR https://www.swarmapp.com/c/gWGuZ4NBQmc pic.twitter.com/twNzacDOtH",Jason Schubach,"(39.64115456243085, -121.68021270335186)"
1034,victim fire lose dedicate song everything going alright enjoy time friend family let u remember u,0.13815623729304932,0.14591804149491466,0,"To the victims of the fires  and lose - I dedicate this song to you. Everything is going to be alright. As we enjoy our time with friends and family, let us remember that some of us are… https://www.instagram.com/p/BqbbAr2h-zT/?utm_source=ig_twitter_share&igshid=1nwiay1b55529 …",Bisi,"(39.72505350200791, -121.81227014698386)"
1035,tonight drone shot showing clearing city san francisco see smoke still thick mixed cloud chemtrails bright sky got lot good one,0.13609585538269606,0.1402914611765654,0,"Tonights drone shot showing some clearing of the city of San Francisco. As you can see the smoke is still thick mixed with clouds and chemtrails and bright skies.
I got a lot of good ones… https://www.instagram.com/p/BqbbgP9nMwt/?utm_source=ig_twitter_share&igshid=1ojeny7vym09f …",Beto Lopez,"(39.695311318540675, -121.62871936666528)"
1036,tonight drone shot showing clearing city san francisco see smoke still thick mixed cloud chemtrails bright sky behind layer,0.13654781663299134,0.13913558455533884,0,Tonights drone shot showing some clearing of the city of San Francisco. As you can see the smoke is still thick mixed with clouds and chemtrails and bright skies behind the layers.… https://www.instagram.com/p/BqbbL-bnDul/?utm_source=ig_twitter_share&igshid=70kdyn2c1ix6 …,Beto Lopez,"(39.71700708845676, -121.59621466821461)"
1037,got mask could smell smoke even spinning sure felt great get outside back bike spiritual mental physical inspirational forgot much,0.15076859400161247,0.15833524472862567,0,Got Mask  I could smell the smoke even while spinning. But it sure felt great to get outside and back on the bike again. Spiritual. Mental. Physical. And Inspirational. I forgot how much… https://www.instagram.com/p/BqbYXMxg-0S/?utm_source=ig_twitter_share&igshid=1cg7aubodj5tx …,Debbi DiMaggio Real Estate • Forbes5StarRealtor,"(39.80071447316763, -121.59277285144069)"
